Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
17-ago-2015,Móviles,Ago. 2015,Lunes,Castilla-La Mancha,Shopping - General,476,9,"0,00","0,94 €","1,89 %","0,00","0,10 €","1,97 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-oct-2015,Ordenadores,Oct. 2015,Sábado,Sin especificar,Shopping - General,145,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-ago-2015,Tablets,Ago. 2015,Sábado,Extremadura,Shopping - General,200,6,"0,00","1,12 €","3,00 %","0,00","0,19 €","5,60 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-nov-2015,Tablets,Nov. 2015,Viernes,Cataluña,Shopping - General,4.000,54,"0,00","5,65 €","1,35 %","0,00","0,10 €","1,41 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-jul-2015,Móviles,Jul. 2015,Sábado,Cataluña,Shopping - General,9.125,328,"0,00","65,27 €","3,59 %","0,00","0,20 €","7,15 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-oct-2015,Móviles,Oct. 2015,Sábado,Galicia,Shopping - General,1.612,48,"0,00","6,47 €","2,98 %","0,00","0,13 €","4,01 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-ago-2015,Tablets,Ago. 2015,Viernes,Cataluña,Shopping - General,1.360,21,"0,00","4,20 €","1,54 %","0,00","0,20 €","3,09 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-ago-2015,Ordenadores,Ago. 2015,Sábado,Aragón,Shopping - General,234,7,"0,00","1,23 €","2,99 %","0,00","0,18 €","5,26 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-sep-2015,Tablets,Sep. 2015,Jueves,Navarra,Shopping - General,50,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-jul-2015,Ordenadores,Jul. 2015,Lunes,La Rioja,Shopping - General,279,3,"0,00","0,59 €","1,08 %","0,00","0,20 €","2,11 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-ago-2015,Ordenadores,Ago. 2015,Martes,Islas Baleares,Shopping - General,532,7,"0,00","1,77 €","1,32 %","0,00","0,25 €","3,33 €","0,25 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-oct-2015,Móviles,Oct. 2015,Domingo,Comunidad de Madrid,Shopping - General,2.730,64,"0,00","10,27 €","2,34 %","0,00","0,16 €","3,76 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-sep-2015,Tablets,Sep. 2015,Lunes,Andalucía,Shopping - General,724,11,"0,00","1,30 €","1,52 %","0,00","0,12 €","1,80 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-nov-2015,Móviles,Nov. 2015,Lunes,Sin especificar,Shopping - General,663,15,"0,00","1,16 €","2,26 %","0,00","0,08 €","1,75 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-jul-2015,Ordenadores,Jul. 2015,Sábado,Comunidad Valenciana,Shopping - General,3.336,70,"2,00","15,35 €","2,10 %","0,00","0,22 €","4,60 €","0,22 €","7,68 €","2,86 %","4,09","62,74","31,37"
03-sep-2015,Ordenadores,Sep. 2015,Jueves,Castilla y León,Shopping - General,388,12,"0,00","1,49 €","3,09 %","0,00","0,12 €","3,84 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-ago-2015,Móviles,Ago. 2015,Miércoles,Andalucía,Shopping - General,1.928,62,"1,00","7,68 €","3,22 %","0,00","0,12 €","3,98 €","0,12 €","7,68 €","1,61 %","2,85","21,92","21,92"
24-sep-2015,Móviles,Sep. 2015,Jueves,Islas Baleares,Shopping - General,71,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-jul-2015,Móviles,Jul. 2015,Viernes,Galicia,Shopping - General,820,26,"2,00","4,58 €","3,17 %","0,00","0,18 €","5,59 €","0,18 €","2,29 €","7,69 %","7,40","33,88","16,94"
03-ago-2015,Ordenadores,Ago. 2015,Lunes,Comunidad Valenciana,Shopping - General,1.293,55,"1,00","5,93 €","4,25 %","0,00","0,11 €","4,59 €","0,11 €","5,93 €","1,82 %","8,42","49,94","49,94"
24-nov-2015,Móviles,Nov. 2015,Martes,Navarra,Shopping - General,437,12,"0,00","0,97 €","2,75 %","0,00","0,08 €","2,22 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-jul-2015,Ordenadores,Jul. 2015,Jueves,Sin especificar,Shopping - General,117,3,"0,00","0,47 €","2,56 %","0,00","0,16 €","4,02 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-sep-2015,Ordenadores,Sep. 2015,Miércoles,País Vasco,Shopping - General,713,8,"0,00","2,22 €","1,12 %","0,00","0,28 €","3,11 €","0,28 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-jul-2015,Tablets,Jul. 2015,Lunes,Sin especificar,Shopping - General,19,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-sep-2015,Ordenadores,Sep. 2015,Sábado,Cataluña,Shopping - General,1.012,9,"1,00","1,42 €","0,89 %","0,00","0,16 €","1,40 €","0,16 €","1,42 €","11,11 %","24,89","35,34","35,34"
27-dic-2015,Móviles,Dic. 2015,Domingo,País Vasco,Shopping - General,4.476,117,"0,00","17,35 €","2,61 %","0,00","0,15 €","3,88 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-sep-2015,Móviles,Sep. 2015,Martes,Castilla y León,Shopping - General,252,13,"0,00","1,23 €","5,16 %","0,00","0,09 €","4,88 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-oct-2015,Tablets,Oct. 2015,Lunes,Aragón,Shopping - General,426,6,"0,00","1,55 €","1,41 %","0,00","0,26 €","3,64 €","0,26 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-dic-2015,Tablets,Dic. 2015,Martes,Castilla y León,Shopping - General,4.764,83,"0,00","13,49 €","1,74 %","0,00","0,16 €","2,83 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-sep-2015,Móviles,Sep. 2015,Jueves,Región de Murcia,Shopping - General,112,1,"0,00","0,09 €","0,89 %","0,00","0,09 €","0,80 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-sep-2015,Ordenadores,Sep. 2015,Domingo,Islas Baleares,Shopping - General,90,2,"0,00","0,47 €","2,22 %","0,00","0,24 €","5,22 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-dic-2015,Ordenadores,Dic. 2015,Martes,Castilla-La Mancha,Shopping - General,3.504,79,"2,00","13,79 €","2,25 %","0,00","0,17 €","3,94 €","0,17 €","6,90 €","2,53 %","2,16","29,79","14,90"
05-sep-2015,Ordenadores,Sep. 2015,Sábado,Castilla y León,Shopping - General,309,3,"0,00","0,58 €","0,97 %","0,00","0,19 €","1,88 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-dic-2015,Móviles,Dic. 2015,Lunes,Navarra,Shopping - General,1.034,18,"0,00","2,33 €","1,74 %","0,00","0,13 €","2,25 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-oct-2015,Móviles,Oct. 2015,Viernes,Comunidad Valenciana,Shopping - General,7.811,216,"2,00","43,08 €","2,77 %","0,00","0,20 €","5,52 €","0,20 €","21,54 €","0,93 %","1,16","49,97","24,99"
10-nov-2015,Tablets,Nov. 2015,Martes,Cataluña,Shopping - General,2.588,31,"0,00","2,50 €","1,20 %","0,00","0,08 €","0,97 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-jul-2015,Ordenadores,Jul. 2015,Miércoles,Galicia,Shopping - General,3.404,94,"5,00","40,81 €","2,76 %","0,00","0,43 €","11,99 €","0,43 €","8,16 €","5,32 %","6,90","281,49","56,30"
29-nov-2015,Ordenadores,Nov. 2015,Domingo,Galicia,Shopping - General,3.850,81,"1,00","15,76 €","2,10 %","0,00","0,19 €","4,09 €","0,19 €","15,76 €","1,23 %","1,65","25,95","25,95"
29-nov-2015,Móviles,Nov. 2015,Domingo,Andalucía,Shopping - General,26.383,848,"7,00","111,56 €","3,21 %","0,00","0,13 €","4,23 €","0,13 €","15,94 €","0,83 %","3,19","355,47","50,78"
11-ago-2015,Tablets,Ago. 2015,Martes,Aragón,Shopping - General,116,2,"0,00","0,15 €","1,72 %","0,00","0,08 €","1,29 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-jul-2015,Móviles,Jul. 2015,Sábado,Comunidad de Madrid,Shopping - General,6.579,209,"1,00","34,59 €","3,18 %","0,00","0,17 €","5,26 €","0,17 €","34,59 €","0,48 %","0,52","17,93","17,93"
05-jul-2015,Tablets,Jul. 2015,Domingo,Andalucía,Shopping - General,1.674,50,"0,00","8,55 €","2,99 %","0,00","0,17 €","5,11 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-oct-2015,Tablets,Oct. 2015,Jueves,Castilla-La Mancha,Shopping - General,1.119,18,"0,00","3,49 €","1,61 %","0,00","0,19 €","3,12 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-ago-2015,Tablets,Ago. 2015,Sábado,Comunidad Valenciana,Shopping - General,68,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-oct-2015,Tablets,Oct. 2015,Jueves,País Vasco,Shopping - General,643,17,"0,00","3,80 €","2,64 %","0,00","0,22 €","5,91 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-nov-2015,Ordenadores,Nov. 2015,Miércoles,Castilla-La Mancha,Shopping - General,752,18,"0,00","2,89 €","2,39 %","0,00","0,16 €","3,84 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-sep-2015,Tablets,Sep. 2015,Viernes,Castilla y León,Shopping - General,338,7,"0,00","1,00 €","2,07 %","0,00","0,14 €","2,96 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-jul-2015,Tablets,Jul. 2015,Domingo,La Rioja,Shopping - General,98,1,"0,00","0,37 €","1,02 %","0,00","0,37 €","3,78 €","0,37 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-ago-2015,Móviles,Ago. 2015,Jueves,Cataluña,Shopping - General,1.753,62,"0,00","9,19 €","3,54 %","0,00","0,15 €","5,24 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-sep-2015,Móviles,Sep. 2015,Martes,Castilla-La Mancha,Shopping - General,254,4,"0,00","0,19 €","1,57 %","0,00","0,05 €","0,75 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-jul-2015,Ordenadores,Jul. 2015,Martes,Islas Baleares,Shopping - General,1.277,30,"2,00","8,95 €","2,35 %","0,00","0,30 €","7,01 €","0,30 €","4,48 €","6,67 %","21,66","193,90","96,95"
07-oct-2015,Móviles,Oct. 2015,Miércoles,Sin especificar,Shopping - General,271,6,"0,00","0,63 €","2,21 %","0,00","0,10 €","2,32 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-sep-2015,Móviles,Sep. 2015,Lunes,Comunidad Valenciana,Shopping - General,1.369,42,"0,00","6,27 €","3,07 %","0,00","0,15 €","4,58 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-nov-2015,Ordenadores,Nov. 2015,Miércoles,Región de Murcia,Shopping - General,1.451,35,"0,00","4,50 €","2,41 %","0,00","0,13 €","3,10 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-jul-2015,Móviles,Jul. 2015,Martes,Cataluña,Shopping - General,3.846,123,"2,00","23,59 €","3,20 %","0,00","0,19 €","6,13 €","0,19 €","11,80 €","1,63 %","1,14","26,87","13,43"
02-nov-2015,Móviles,Nov. 2015,Lunes,Navarra,Shopping - General,207,3,"0,00","0,59 €","1,45 %","0,00","0,20 €","2,85 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-ago-2015,Tablets,Ago. 2015,Miércoles,Galicia,Shopping - General,342,7,"0,00","0,85 €","2,05 %","0,00","0,12 €","2,49 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-nov-2015,Móviles,Nov. 2015,Domingo,Castilla y León,Shopping - General,1.693,88,"2,00","9,52 €","5,20 %","0,00","0,11 €","5,62 €","0,11 €","4,76 €","2,27 %","6,71","63,89","31,94"
28-nov-2015,Móviles,Nov. 2015,Sábado,Comunidad Valenciana,Shopping - General,10.056,328,"0,00","37,89 €","3,26 %","0,00","0,12 €","3,77 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ago-2015,Tablets,Ago. 2015,Lunes,Galicia,Shopping - General,588,7,"0,00","1,59 €","1,19 %","0,00","0,23 €","2,70 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-dic-2015,Móviles,Dic. 2015,Jueves,Comunidad Valenciana,Shopping - General,6.070,167,"1,00","17,64 €","2,75 %","0,00","0,11 €","2,91 €","0,11 €","17,58 €","0,60 %","1,82","31,94","31,94"
08-oct-2015,Móviles,Oct. 2015,Jueves,Región de Murcia,Shopping - General,178,4,"0,00","0,43 €","2,25 %","0,00","0,11 €","2,42 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-nov-2015,Ordenadores,Nov. 2015,Viernes,Comunidad Valenciana,Shopping - General,9.644,238,"9,00","37,03 €","2,47 %","0,00","0,16 €","3,84 €","0,16 €","4,11 €","3,78 %","14,92","552,64","61,40"
08-ago-2015,Tablets,Ago. 2015,Sábado,Extremadura,Shopping - General,12,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-ago-2015,Ordenadores,Ago. 2015,Domingo,Andalucía,Shopping - General,1.582,49,"2,00","8,84 €","3,10 %","0,00","0,18 €","5,59 €","0,18 €","4,42 €","4,08 %","2,59","22,88","11,44"
25-sep-2015,Tablets,Sep. 2015,Viernes,Islas Baleares,Shopping - General,102,1,"0,00","0,04 €","0,98 %","0,00","0,04 €","0,39 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-dic-2015,Ordenadores,Dic. 2015,Martes,Sin especificar,Shopping - General,200,2,"0,00","0,30 €","1,00 %","0,00","0,15 €","1,50 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-oct-2015,Móviles,Oct. 2015,Domingo,Sin especificar,Shopping - General,2.161,64,"0,00","13,24 €","2,96 %","0,00","0,21 €","6,13 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-ago-2015,Ordenadores,Ago. 2015,Martes,Región de Murcia,Shopping - General,123,4,"0,00","0,52 €","3,25 %","0,00","0,13 €","4,23 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-oct-2015,Móviles,Oct. 2015,Sábado,Andalucía,Shopping - General,1.680,66,"0,00","7,34 €","3,93 %","0,00","0,11 €","4,37 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-oct-2015,Tablets,Oct. 2015,Viernes,Galicia,Shopping - General,173,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ago-2015,Ordenadores,Ago. 2015,Domingo,Comunidad de Madrid,Shopping - General,1.439,25,"0,00","3,84 €","1,74 %","0,00","0,15 €","2,67 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-oct-2015,Tablets,Oct. 2015,Jueves,Andalucía,Shopping - General,4.144,72,"0,00","15,64 €","1,74 %","0,00","0,22 €","3,77 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-nov-2015,Ordenadores,Nov. 2015,Domingo,Castilla y León,Shopping - General,1.645,46,"1,00","8,81 €","2,80 %","0,00","0,19 €","5,36 €","0,19 €","8,81 €","2,17 %","3,74","32,94","32,94"
16-dic-2015,Ordenadores,Dic. 2015,Miércoles,Comunidad Valenciana,Shopping - General,7.719,229,"5,00","29,41 €","2,97 %","0,00","0,13 €","3,81 €","0,13 €","5,88 €","2,18 %","11,81","347,25","69,45"
18-sep-2015,Tablets,Sep. 2015,Viernes,País Vasco,Shopping - General,52,1,"0,00","0,23 €","1,92 %","0,00","0,23 €","4,42 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-oct-2015,Móviles,Oct. 2015,Viernes,País Vasco,Shopping - General,302,8,"0,00","1,50 €","2,65 %","0,00","0,19 €","4,97 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-jul-2015,Ordenadores,Jul. 2015,Miércoles,Sin especificar,Shopping - General,64,2,"0,00","0,58 €","3,12 %","0,00","0,29 €","9,06 €","0,29 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-sep-2015,Tablets,Sep. 2015,Martes,Región de Murcia,Shopping - General,91,1,"0,00","0,21 €","1,10 %","0,00","0,21 €","2,31 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-ago-2015,Móviles,Ago. 2015,Martes,Aragón,Shopping - General,254,3,"0,00","0,41 €","1,18 %","0,00","0,14 €","1,61 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-sep-2015,Tablets,Sep. 2015,Sábado,Extremadura,Shopping - General,38,2,"1,00","0,07 €","5,26 %","0,00","0,04 €","1,84 €","0,04 €","0,07 €","50,00 %","242,00","16,94","16,94"
23-nov-2015,Tablets,Nov. 2015,Lunes,Sin especificar,Shopping - General,527,5,"0,00","0,35 €","0,95 %","0,00","0,07 €","0,66 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-oct-2015,Móviles,Oct. 2015,Viernes,Islas Baleares,Shopping - General,856,25,"0,00","4,84 €","2,92 %","0,00","0,19 €","5,65 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-dic-2015,Ordenadores,Dic. 2015,Miércoles,Comunidad Valenciana,Shopping - General,8.947,193,"2,00","32,25 €","2,16 %","0,00","0,17 €","3,60 €","0,17 €","16,12 €","1,04 %","3,02","97,39","48,70"
19-jul-2015,Tablets,Jul. 2015,Domingo,Castilla y León,Shopping - General,1.304,31,"0,00","8,73 €","2,38 %","0,00","0,28 €","6,69 €","0,28 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ago-2015,Tablets,Ago. 2015,Domingo,Sin especificar,Shopping - General,16,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-oct-2015,Ordenadores,Oct. 2015,Jueves,Comunidad Valenciana,Shopping - General,5.068,81,"2,00","17,18 €","1,60 %","0,00","0,21 €","3,39 €","0,21 €","8,59 €","2,47 %","4,06","69,83","34,92"
23-nov-2015,Ordenadores,Nov. 2015,Lunes,Principado de Asturias,Shopping - General,1.303,49,"1,00","5,72 €","3,76 %","0,00","0,12 €","4,39 €","0,12 €","5,72 €","2,04 %","7,68","43,92","43,92"
18-ago-2015,Móviles,Ago. 2015,Martes,Cataluña,Shopping - General,1.533,45,"1,00","6,90 €","2,94 %","0,00","0,15 €","4,50 €","0,15 €","6,90 €","2,22 %","4,63","31,94","31,94"
17-nov-2015,Móviles,Nov. 2015,Martes,Sin especificar,Shopping - General,663,7,"0,00","0,82 €","1,06 %","0,00","0,12 €","1,24 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-dic-2015,Móviles,Dic. 2015,Martes,Andalucía,Shopping - General,26.883,893,"6,00","119,52 €","3,32 %","0,00","0,13 €","4,45 €","0,13 €","19,79 €","0,67 %","3,58","424,94","70,82"
01-ago-2015,Tablets,Ago. 2015,Sábado,Aragón,Shopping - General,144,1,"0,00","0,12 €","0,69 %","0,00","0,12 €","0,83 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-ago-2015,Móviles,Ago. 2015,Miércoles,Comunidad Valenciana,Shopping - General,1.038,36,"0,00","4,88 €","3,47 %","0,00","0,14 €","4,70 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-ago-2015,Tablets,Ago. 2015,Domingo,Región de Murcia,Shopping - General,248,10,"0,00","1,37 €","4,03 %","0,00","0,14 €","5,52 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-sep-2015,Ordenadores,Sep. 2015,Domingo,Región de Murcia,Shopping - General,141,2,"0,00","0,25 €","1,42 %","0,00","0,12 €","1,77 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-sep-2015,Tablets,Sep. 2015,Domingo,Castilla y León,Shopping - General,541,8,"0,00","0,98 €","1,48 %","0,00","0,12 €","1,81 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-ago-2015,Móviles,Ago. 2015,Sábado,Castilla y León,Shopping - General,270,9,"0,00","0,51 €","3,33 %","0,00","0,06 €","1,89 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-oct-2015,Móviles,Oct. 2015,Jueves,Castilla-La Mancha,Shopping - General,2.889,91,"0,00","18,07 €","3,15 %","0,00","0,20 €","6,25 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-sep-2015,Tablets,Sep. 2015,Jueves,Comunidad Valenciana,Shopping - General,812,3,"0,00","0,51 €","0,37 %","0,00","0,17 €","0,63 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-oct-2015,Tablets,Oct. 2015,Jueves,Cataluña,Shopping - General,3.417,44,"0,00","8,39 €","1,29 %","0,00","0,19 €","2,46 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-ago-2015,Ordenadores,Ago. 2015,Lunes,Extremadura,Shopping - General,340,9,"0,00","1,66 €","2,65 %","0,00","0,18 €","4,88 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-jul-2015,Móviles,Jul. 2015,Martes,Aragón,Shopping - General,672,30,"0,00","21,91 €","4,46 %","0,00","0,73 €","32,60 €","0,73 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-nov-2015,Móviles,Nov. 2015,Viernes,Galicia,Shopping - General,1.460,26,"0,00","2,77 €","1,78 %","0,00","0,11 €","1,90 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-ago-2015,Móviles,Ago. 2015,Viernes,Cantabria,Shopping - General,111,3,"0,00","0,39 €","2,70 %","0,00","0,13 €","3,51 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
