Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
05-jun-2016,Tablets,Jun. 2016,Domingo,Islas Baleares,Shopping - General,753,7,"0,00","1,70 €","0,93 %","0,00","0,24 €","2,26 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-ene-2016,Móviles,Ene. 2016,Jueves,Región de Murcia,Shopping - General,763,11,"0,00","1,36 €","1,44 %","0,00","0,12 €","1,78 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-jun-2016,Ordenadores,Jun. 2016,Domingo,Cantabria,Shopping - General,747,12,"0,00","1,68 €","1,61 %","0,00","0,14 €","2,25 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-feb-2016,Móviles,Feb. 2016,Lunes,Cataluña,Shopping - General,2.190,48,"0,00","5,50 €","2,19 %","0,00","0,11 €","2,51 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-ene-2016,Tablets,Ene. 2016,Viernes,Castilla-La Mancha,Shopping - General,753,13,"0,00","1,41 €","1,73 %","0,00","0,11 €","1,87 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-ene-2016,Ordenadores,Ene. 2016,Miércoles,Andalucía,Shopping - General,5.778,102,"3,00","15,91 €","1,77 %","0,00","0,16 €","2,75 €","0,16 €","5,30 €","2,94 %","3,39","53,87","17,96"
17-abr-2016,Móviles,Abr. 2016,Domingo,Región de Murcia,Shopping - General,1.097,19,"0,00","2,10 €","1,73 %","0,00","0,11 €","1,91 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-jun-2016,Tablets,Jun. 2016,Miércoles,Sin especificar,Shopping - General,14,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-feb-2016,Tablets,Feb. 2016,Jueves,Sin especificar,Shopping - General,26,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-jun-2016,Ordenadores,Jun. 2016,Miércoles,Comunidad Valenciana,Shopping - General,5.071,85,"1,00","17,23 €","1,68 %","0,00","0,20 €","3,40 €","0,20 €","17,23 €","1,18 %","1,04","17,94","17,94"
12-feb-2016,Tablets,Feb. 2016,Viernes,Sin especificar,Shopping - General,55,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-mar-2016,Ordenadores,Mar. 2016,Miércoles,La Rioja,Shopping - General,80,1,"1,00","0,08 €","1,25 %","0,00","0,08 €","1,00 €","0,08 €","0,08 €","100,00 %","374,25","29,94","29,94"
06-jul-2016,Tablets,Jul. 2016,Miércoles,Extremadura,Shopping - General,311,1,"0,00","0,05 €","0,32 %","0,00","0,05 €","0,16 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-abr-2016,Móviles,Abr. 2016,Lunes,Cantabria,Shopping - General,518,8,"0,00","1,41 €","1,54 %","0,00","0,18 €","2,72 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-jun-2016,Móviles,Jun. 2016,Jueves,Extremadura,Shopping - General,732,23,"1,00","3,05 €","3,14 %","0,00","0,13 €","4,17 €","0,13 €","3,05 €","4,35 %","28,18","85,94","85,94"
08-mar-2016,Móviles,Mar. 2016,Martes,Navarra,Shopping - General,157,7,"0,00","0,21 €","4,46 %","0,00","0,03 €","1,34 €","0,03 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-jun-2016,Móviles,Jun. 2016,Viernes,Sin especificar,Shopping - General,430,4,"0,00","0,42 €","0,93 %","0,00","0,10 €","0,98 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-ene-2016,Tablets,Ene. 2016,Sábado,Aragón,Shopping - General,513,9,"0,00","1,43 €","1,75 %","0,00","0,16 €","2,79 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-may-2016,Móviles,May. 2016,Sábado,Extremadura,Shopping - General,1.582,32,"0,00","4,07 €","2,02 %","0,00","0,13 €","2,57 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-mar-2016,Móviles,Mar. 2016,Sábado,Castilla-La Mancha,Shopping - General,729,8,"0,00","0,87 €","1,10 %","0,00","0,11 €","1,19 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-abr-2016,Móviles,Abr. 2016,Martes,Castilla y León,Shopping - General,1.453,23,"0,00","2,59 €","1,58 %","0,00","0,11 €","1,78 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-abr-2016,Móviles,Abr. 2016,Lunes,Navarra,Shopping - General,245,1,"0,00","0,03 €","0,41 %","0,00","0,03 €","0,12 €","0,03 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-mar-2016,Ordenadores,Mar. 2016,Jueves,Región de Murcia,Shopping - General,558,10,"0,00","1,51 €","1,79 %","0,00","0,15 €","2,71 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-jul-2016,Móviles,Jul. 2016,Domingo,Extremadura,Shopping - General,188,4,"0,00","0,32 €","2,13 %","0,00","0,08 €","1,70 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-mar-2016,Tablets,Mar. 2016,Lunes,Comunidad Valenciana,Shopping - General,1.197,18,"0,00","3,08 €","1,50 %","0,00","0,17 €","2,57 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-mar-2016,Ordenadores,Mar. 2016,Martes,Islas Baleares,Shopping - General,281,4,"1,00","0,73 €","1,42 %","0,00","0,18 €","2,60 €","0,18 €","0,73 €","25,00 %","64,32","46,95","46,95"
05-ene-2016,Tablets,Ene. 2016,Martes,La Rioja,Shopping - General,1,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-feb-2016,Móviles,Feb. 2016,Lunes,Comunidad de Madrid,Shopping - General,4.115,80,"1,00","7,69 €","1,94 %","0,00","0,10 €","1,87 €","0,10 €","7,69 €","1,25 %","6,74","51,84","51,84"
06-may-2016,Tablets,May. 2016,Viernes,Islas Baleares,Shopping - General,210,1,"0,00","0,14 €","0,48 %","0,00","0,14 €","0,67 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-jun-2016,Tablets,Jun. 2016,Jueves,Extremadura,Shopping - General,491,5,"0,00","0,88 €","1,02 %","0,00","0,18 €","1,79 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-mar-2016,Tablets,Mar. 2016,Lunes,Andalucía,Shopping - General,1.878,23,"0,00","5,08 €","1,22 %","0,00","0,22 €","2,71 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-jun-2016,Móviles,Jun. 2016,Domingo,Región de Murcia,Shopping - General,1.034,19,"0,00","3,15 €","1,84 %","0,00","0,17 €","3,05 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-jul-2016,Móviles,Jul. 2016,Sábado,Comunidad Valenciana,Shopping - General,1.865,33,"0,00","3,03 €","1,77 %","0,00","0,09 €","1,62 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-feb-2016,Móviles,Feb. 2016,Lunes,Región de Murcia,Shopping - General,864,27,"0,00","2,53 €","3,12 %","0,00","0,09 €","2,93 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-may-2016,Móviles,May. 2016,Lunes,Galicia,Shopping - General,1.133,27,"0,00","2,52 €","2,38 %","0,00","0,09 €","2,22 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-abr-2016,Tablets,Abr. 2016,Lunes,Comunidad de Madrid,Shopping - General,3.340,49,"2,00","6,25 €","1,47 %","0,00","0,13 €","1,87 €","0,13 €","3,12 €","4,08 %","7,19","44,93","22,46"
18-jun-2016,Ordenadores,Jun. 2016,Sábado,Cantabria,Shopping - General,326,7,"0,00","0,88 €","2,15 %","0,00","0,13 €","2,70 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ene-2016,Móviles,Ene. 2016,Domingo,Cataluña,Shopping - General,6.484,153,"0,00","16,81 €","2,36 %","0,00","0,11 €","2,59 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-feb-2016,Móviles,Feb. 2016,Domingo,Galicia,Shopping - General,1.528,22,"0,00","4,74 €","1,44 %","0,00","0,22 €","3,10 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-abr-2016,Ordenadores,Abr. 2016,Domingo,Castilla-La Mancha,Shopping - General,864,13,"0,00","3,53 €","1,50 %","0,00","0,27 €","4,09 €","0,27 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-mar-2016,Móviles,Mar. 2016,Viernes,Cantabria,Shopping - General,220,4,"0,00","0,27 €","1,82 %","0,00","0,07 €","1,23 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-abr-2016,Móviles,Abr. 2016,Sábado,Navarra,Shopping - General,210,7,"0,00","0,73 €","3,33 %","0,00","0,10 €","3,48 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-jul-2016,Móviles,Jul. 2016,Lunes,Principado de Asturias,Shopping - General,238,10,"1,00","1,05 €","4,20 %","0,00","0,10 €","4,41 €","0,10 €","1,05 €","10,00 %","280,90","294,95","294,95"
22-feb-2016,Móviles,Feb. 2016,Lunes,Galicia,Shopping - General,641,4,"0,00","0,67 €","0,62 %","0,00","0,17 €","1,05 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-ene-2016,Ordenadores,Ene. 2016,Viernes,Extremadura,Shopping - General,986,14,"1,00","1,39 €","1,42 %","0,00","0,10 €","1,41 €","0,10 €","1,39 €","7,14 %","91,80","127,60","127,60"
02-abr-2016,Móviles,Abr. 2016,Sábado,Sin especificar,Shopping - General,1.444,27,"0,00","3,23 €","1,87 %","0,00","0,12 €","2,24 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-may-2016,Ordenadores,May. 2016,Lunes,Cataluña,Shopping - General,6.435,130,"2,00","23,84 €","2,02 %","0,00","0,18 €","3,70 €","0,18 €","11,92 €","1,54 %","3,81","90,79","45,39"
21-jun-2016,Ordenadores,Jun. 2016,Martes,Extremadura,Shopping - General,566,16,"0,00","2,51 €","2,83 %","0,00","0,16 €","4,43 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-ene-2016,Móviles,Ene. 2016,Miércoles,Andalucía,Shopping - General,4.325,101,"1,00","12,70 €","2,34 %","0,00","0,13 €","2,94 €","0,13 €","12,70 €","0,99 %","7,17","91,05","91,05"
09-feb-2016,Tablets,Feb. 2016,Martes,Principado de Asturias,Shopping - General,521,7,"0,00","1,67 €","1,34 %","0,00","0,24 €","3,21 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-feb-2016,Ordenadores,Feb. 2016,Lunes,Islas Baleares,Shopping - General,378,5,"0,00","0,56 €","1,32 %","0,00","0,11 €","1,48 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-may-2016,Móviles,May. 2016,Martes,Andalucía,Shopping - General,10.294,244,"1,00","23,96 €","2,37 %","0,00","0,10 €","2,33 €","0,10 €","23,96 €","0,41 %","1,46","34,94","34,94"
17-ene-2016,Tablets,Ene. 2016,Domingo,Andalucía,Shopping - General,4.356,62,"0,00","11,39 €","1,42 %","0,00","0,18 €","2,61 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-jun-2016,Tablets,Jun. 2016,Sábado,Sin especificar,Shopping - General,0,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-abr-2016,Móviles,Abr. 2016,Sábado,La Rioja,Shopping - General,257,7,"0,00","0,72 €","2,72 %","0,00","0,10 €","2,80 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-ene-2016,Móviles,Ene. 2016,Martes,País Vasco,Shopping - General,2.141,64,"0,00","7,29 €","2,99 %","0,00","0,11 €","3,40 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-may-2016,Móviles,May. 2016,Martes,Galicia,Shopping - General,1.095,19,"1,00","1,62 €","1,74 %","0,00","0,09 €","1,48 €","0,09 €","1,62 €","5,26 %","45,91","74,38","74,38"
01-feb-2016,Ordenadores,Feb. 2016,Lunes,La Rioja,Shopping - General,287,6,"1,00","0,66 €","2,09 %","0,00","0,11 €","2,30 €","0,11 €","0,66 €","16,67 %","54,45","35,94","35,94"
27-abr-2016,Móviles,Abr. 2016,Miércoles,Navarra,Shopping - General,723,19,"0,00","2,14 €","2,63 %","0,00","0,11 €","2,96 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-jul-2016,Móviles,Jul. 2016,Viernes,Extremadura,Shopping - General,234,2,"0,00","0,08 €","0,85 %","0,00","0,04 €","0,34 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-abr-2016,Ordenadores,Abr. 2016,Sábado,Castilla y León,Shopping - General,1.217,20,"1,00","2,77 €","1,64 %","0,00","0,14 €","2,28 €","0,14 €","2,77 €","5,00 %","3,57","9,89","9,89"
09-jun-2016,Tablets,Jun. 2016,Jueves,La Rioja,Shopping - General,137,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-jul-2016,Móviles,Jul. 2016,Lunes,La Rioja,Shopping - General,279,9,"0,00","0,71 €","3,23 %","0,00","0,08 €","2,54 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-jun-2016,Ordenadores,Jun. 2016,Martes,Galicia,Shopping - General,502,9,"0,00","0,51 €","1,79 %","0,00","0,06 €","1,02 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-jun-2016,Ordenadores,Jun. 2016,Lunes,Andalucía,Shopping - General,3.160,57,"0,00","10,43 €","1,80 %","0,00","0,18 €","3,30 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-jul-2016,Ordenadores,Jul. 2016,Jueves,Castilla y León,Shopping - General,1.911,35,"0,00","5,91 €","1,83 %","0,00","0,17 €","3,09 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ene-2016,Tablets,Ene. 2016,Domingo,País Vasco,Shopping - General,1.933,36,"2,00","5,33 €","1,86 %","0,00","0,15 €","2,76 €","0,15 €","2,66 €","5,56 %","11,79","62,83","31,42"
02-mar-2016,Ordenadores,Mar. 2016,Miércoles,Comunidad Valenciana,Shopping - General,2.249,48,"0,00","7,33 €","2,13 %","0,00","0,15 €","3,26 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-ene-2016,Ordenadores,Ene. 2016,Sábado,Castilla-La Mancha,Shopping - General,1.038,17,"0,00","2,78 €","1,64 %","0,00","0,16 €","2,68 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-may-2016,Móviles,May. 2016,Martes,Comunidad Valenciana,Shopping - General,3.904,90,"1,00","7,29 €","2,31 %","0,00","0,08 €","1,87 €","0,08 €","7,29 €","1,11 %","4,11","29,94","29,94"
06-jun-2016,Tablets,Jun. 2016,Lunes,La Rioja,Shopping - General,202,1,"0,00","0,22 €","0,50 %","0,00","0,22 €","1,09 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-jul-2016,Tablets,Jul. 2016,Jueves,País Vasco,Shopping - General,970,14,"0,00","2,66 €","1,44 %","0,00","0,19 €","2,74 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-jun-2016,Móviles,Jun. 2016,Domingo,Sin especificar,Shopping - General,416,11,"0,00","0,50 €","2,64 %","0,00","0,05 €","1,20 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-may-2016,Tablets,May. 2016,Sábado,Navarra,Shopping - General,297,6,"0,00","1,60 €","2,02 %","0,00","0,27 €","5,39 €","0,27 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-jul-2016,Ordenadores,Jul. 2016,Sábado,Castilla-La Mancha,Shopping - General,336,2,"0,00","0,23 €","0,60 %","0,00","0,12 €","0,68 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-feb-2016,Tablets,Feb. 2016,Jueves,Región de Murcia,Shopping - General,370,7,"0,00","1,24 €","1,89 %","0,00","0,18 €","3,35 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-jun-2016,Ordenadores,Jun. 2016,Domingo,Cataluña,Shopping - General,2.443,50,"0,00","8,11 €","2,05 %","0,00","0,16 €","3,32 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-ene-2016,Ordenadores,Ene. 2016,Viernes,Castilla y León,Shopping - General,1.580,39,"2,00","5,06 €","2,47 %","0,00","0,13 €","3,20 €","0,13 €","2,53 €","5,13 %","9,85","49,83","24,92"
13-feb-2016,Tablets,Feb. 2016,Sábado,Principado de Asturias,Shopping - General,520,4,"0,00","0,37 €","0,77 %","0,00","0,09 €","0,71 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-mar-2016,Ordenadores,Mar. 2016,Viernes,Principado de Asturias,Shopping - General,378,9,"2,00","1,89 €","2,38 %","0,00","0,21 €","5,00 €","0,21 €","0,94 €","22,22 %","115,81","218,89","109,44"
20-jun-2016,Tablets,Jun. 2016,Lunes,Sin especificar,Shopping - General,1,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-feb-2016,Tablets,Feb. 2016,Lunes,Comunidad de Madrid,Shopping - General,2.197,39,"0,00","4,71 €","1,78 %","0,00","0,12 €","2,14 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-mar-2016,Ordenadores,Mar. 2016,Viernes,Galicia,Shopping - General,640,11,"0,00","1,33 €","1,72 %","0,00","0,12 €","2,08 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-may-2016,Tablets,May. 2016,Lunes,Islas Baleares,Shopping - General,171,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-mar-2016,Ordenadores,Mar. 2016,Domingo,Extremadura,Shopping - General,271,7,"0,00","0,74 €","2,58 %","0,00","0,11 €","2,73 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-ene-2016,Ordenadores,Ene. 2016,Jueves,Navarra,Shopping - General,517,16,"0,00","2,36 €","3,09 %","0,00","0,15 €","4,56 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-jun-2016,Tablets,Jun. 2016,Viernes,País Vasco,Shopping - General,1.051,9,"0,00","1,08 €","0,86 %","0,00","0,12 €","1,03 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-may-2016,Ordenadores,May. 2016,Lunes,Castilla-La Mancha,Shopping - General,738,13,"1,00","1,35 €","1,76 %","0,00","0,10 €","1,83 €","0,10 €","1,35 €","7,69 %","66,63","89,95","89,95"
24-abr-2016,Tablets,Abr. 2016,Domingo,Sin especificar,Shopping - General,90,1,"0,00","0,13 €","1,11 %","0,00","0,13 €","1,44 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-may-2016,Ordenadores,May. 2016,Domingo,Cantabria,Shopping - General,363,10,"0,00","1,76 €","2,75 %","0,00","0,18 €","4,85 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-may-2016,Tablets,May. 2016,Martes,Castilla-La Mancha,Shopping - General,735,14,"0,00","2,86 €","1,90 %","0,00","0,20 €","3,89 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-may-2016,Tablets,May. 2016,Domingo,Principado de Asturias,Shopping - General,677,6,"0,00","0,46 €","0,89 %","0,00","0,08 €","0,68 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ene-2016,Ordenadores,Ene. 2016,Domingo,Sin especificar,Shopping - General,67,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-may-2016,Ordenadores,May. 2016,Sábado,País Vasco,Shopping - General,36,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-feb-2016,Ordenadores,Feb. 2016,Viernes,País Vasco,Shopping - General,1.283,29,"0,00","4,31 €","2,26 %","0,00","0,15 €","3,36 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-may-2016,Tablets,May. 2016,Domingo,Islas Baleares,Shopping - General,498,2,"0,00","0,30 €","0,40 %","0,00","0,15 €","0,60 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-may-2016,Móviles,May. 2016,Domingo,Extremadura,Shopping - General,2.759,69,"2,00","9,54 €","2,50 %","0,00","0,14 €","3,46 €","0,14 €","4,77 €","2,90 %","11,62","110,83","55,42"
13-feb-2016,Ordenadores,Feb. 2016,Sábado,Castilla y León,Shopping - General,1.244,22,"0,00","3,51 €","1,77 %","0,00","0,16 €","2,82 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-feb-2016,Móviles,Feb. 2016,Miércoles,Comunidad Valenciana,Shopping - General,2.335,22,"0,00","2,67 €","0,94 %","0,00","0,12 €","1,14 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-jun-2016,Tablets,Jun. 2016,Domingo,Comunidad de Madrid,Shopping - General,2.120,27,"0,00","2,79 €","1,27 %","0,00","0,10 €","1,32 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-mar-2016,Móviles,Mar. 2016,Lunes,Cataluña,Shopping - General,5.343,90,"0,00","12,08 €","1,68 %","0,00","0,13 €","2,26 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-feb-2016,Móviles,Feb. 2016,Jueves,Navarra,Shopping - General,216,3,"0,00","0,24 €","1,39 %","0,00","0,08 €","1,11 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-abr-2016,Móviles,Abr. 2016,Sábado,Navarra,Shopping - General,757,8,"0,00","1,02 €","1,06 %","0,00","0,13 €","1,35 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-ene-2016,Móviles,Ene. 2016,Jueves,Extremadura,Shopping - General,860,16,"1,00","1,39 €","1,86 %","0,00","0,09 €","1,62 €","0,09 €","1,39 €","6,25 %","11,47","15,94","15,94"
